cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2023-0652,2023-04-06 10:15:07.167000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0656,2023-03-02 22:15:09.487000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0658,2023-02-03 00:15:12.297000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0659,2023-02-03 18:15:16.060000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0662,2023-02-16 07:15:10.577000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0663,2023-02-03 21:15:10.993000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0664,2023-03-29 20:15:07.347000+00:00,Modified,7.8,HIGH,3.1
CVE-2023-0669,2023-02-06 20:15:14.300000+00:00,Analyzed,7.2,HIGH,3.1
CVE-2023-0670,2023-04-05 19:15:07.693000+00:00,Modified,7.2,HIGH,3.1
CVE-2023-0671,2023-02-04 01:15:09.830000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0673,2023-02-04 08:15:08.147000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0675,2023-02-04 08:15:08.327000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0679,2023-02-06 13:15:09.377000+00:00,Modified,8.1,HIGH,3.1
CVE-2023-0683,2023-05-01 15:15:09.223000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0686,2023-02-06 20:15:14.367000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0687,2023-02-06 19:15:10.260000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0690,2023-02-08 19:15:11.770000+00:00,Modified,7.1,HIGH,3.1
CVE-2023-0696,2023-02-07 21:15:09.300000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0698,2023-02-07 21:15:09.417000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0699,2023-02-07 21:15:09.470000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0701,2023-02-07 21:15:09.577000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0702,2023-02-07 21:15:09.630000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0703,2023-02-07 21:15:09.683000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0705,2023-02-07 21:15:09.787000+00:00,Modified,7.5,HIGH,3.1
CVE-2023-0706,2023-02-07 10:15:52.610000+00:00,Modified,8.8,HIGH,3.1
CVE-2023-0707,2023-02-07 13:15:10.053000+00:00,Modified,9.8,CRITICAL,3.1
CVE-2023-0714,2024-08-17 10:15:06.147000+00:00,Analyzed,9.8,CRITICAL,3.1
CVE-2023-0721,2023-06-09 06:15:53.530000+00:00,Modified,8.3,HIGH,3.1
CVE-2023-0740,2023-02-08 08:15:08.167000+00:00,Modified,9.0,CRITICAL,3.1
CVE-2023-0741,2023-02-08 08:15:08.297000+00:00,Modified,9.0,CRITICAL,3.1
