cve_id,published,vulnStatus,baseScore,baseSeverity,cvssVersion
CVE-2020-1605,2020-01-15T09:15:12.327,Modified,8.8,HIGH,3.1
CVE-2020-1606,2020-01-15T09:15:12.453,Modified,8.1,HIGH,3.1
CVE-2020-1607,2020-01-15T09:15:12.560,Modified,7.5,HIGH,3.1
CVE-2020-1608,2020-01-15T09:15:12.670,Modified,7.5,HIGH,3.1
CVE-2020-1609,2020-01-15T09:15:12.733,Modified,8.8,HIGH,3.1
CVE-2020-1611,2020-01-15T09:15:12.857,Modified,6.5,MEDIUM,3.1
CVE-2020-2090,2020-01-15T16:15:14.260,Modified,8.8,HIGH,3.1
CVE-2020-2091,2020-01-15T16:15:14.370,Modified,8.1,HIGH,3.1
CVE-2020-2092,2020-01-15T16:15:14.447,Modified,8.8,HIGH,3.1
CVE-2020-2093,2020-01-15T16:15:14.557,Modified,8.8,HIGH,3.1
CVE-2020-2094,2020-01-15T16:15:14.683,Modified,4.3,MEDIUM,3.1
CVE-2020-2095,2020-01-15T16:15:14.760,Modified,4.3,MEDIUM,3.1
CVE-2020-2096,2020-01-15T16:15:14.853,Modified,6.1,MEDIUM,3.1
CVE-2020-2097,2020-01-15T16:15:14.947,Modified,8.8,HIGH,3.1
CVE-2020-2098,2020-01-15T16:15:15.073,Modified,8.8,HIGH,3.1
CVE-2020-2510,2020-01-15T17:15:14.893,Modified,7.5,HIGH,3.1
CVE-2020-2511,2020-01-15T17:15:14.973,Modified,7.7,HIGH,3.1
CVE-2020-2512,2020-01-15T17:15:15.050,Modified,5.9,MEDIUM,3.1
CVE-2020-2515,2020-01-15T17:15:15.097,Modified,5.0,MEDIUM,3.1
CVE-2020-2516,2020-01-15T17:15:15.190,Modified,2.4,LOW,3.1
CVE-2020-2517,2020-01-15T17:15:15.300,Modified,3.3,LOW,3.1
CVE-2020-2518,2020-01-15T17:15:15.380,Modified,7.5,HIGH,3.1
CVE-2020-2519,2020-01-15T17:15:15.473,Modified,4.3,MEDIUM,3.1
CVE-2020-2527,2020-01-15T17:15:15.567,Modified,4.1,MEDIUM,3.1
CVE-2020-2530,2020-01-15T17:15:15.630,Modified,6.1,MEDIUM,3.1
CVE-2020-2531,2020-01-15T17:15:15.737,Modified,3.1,LOW,3.1
CVE-2020-2533,2020-01-15T17:15:15.800,Modified,6.1,MEDIUM,3.1
CVE-2020-2534,2020-01-15T17:15:15.893,Modified,6.1,MEDIUM,3.1
CVE-2020-2535,2020-01-15T17:15:15.957,Modified,4.7,MEDIUM,3.1
CVE-2020-2536,2020-01-15T17:15:16.037,Modified,5.4,MEDIUM,3.1
CVE-2020-2537,2020-01-15T17:15:16.097,Modified,7.1,HIGH,3.1
CVE-2020-2538,2020-01-15T17:15:16.207,Modified,7.1,HIGH,3.1
CVE-2020-2539,2020-01-15T17:15:16.300,Modified,6.1,MEDIUM,3.1
CVE-2020-2540,2020-01-15T17:15:16.363,Modified,6.5,MEDIUM,3.1
CVE-2020-2541,2020-01-15T17:15:16.440,Modified,6.5,MEDIUM,3.1
CVE-2020-2542,2020-01-15T17:15:16.503,Modified,6.5,MEDIUM,3.1
CVE-2020-2543,2020-01-15T17:15:16.597,Modified,7.3,HIGH,3.1
CVE-2020-2544,2020-01-15T17:15:16.690,Modified,4.3,MEDIUM,3.1
CVE-2020-2545,2020-01-15T17:15:16.753,Modified,5.3,MEDIUM,3.1
CVE-2020-2546,2020-01-15T17:15:16.833,Modified,9.8,CRITICAL,3.1
CVE-2020-2547,2020-01-15T17:15:16.897,Modified,4.8,MEDIUM,3.1
CVE-2020-2548,2020-01-15T17:15:16.957,Modified,4.8,MEDIUM,3.1
CVE-2020-2549,2020-01-15T17:15:17.020,Modified,7.2,HIGH,3.1
CVE-2020-2550,2020-01-15T17:15:17.113,Modified,5.1,MEDIUM,3.1
CVE-2020-2551,2020-01-15T17:15:17.190,Analyzed,9.8,CRITICAL,3.1
CVE-2020-2552,2020-01-15T17:15:17.270,Modified,4.8,MEDIUM,3.1
CVE-2020-2555,2020-01-15T17:15:17.347,Analyzed,9.8,CRITICAL,3.1
CVE-2020-2556,2020-01-15T17:15:17.410,Modified,7.3,HIGH,3.1
CVE-2020-2557,2020-01-15T17:15:17.487,Modified,4.7,MEDIUM,3.1
CVE-2020-2558,2020-01-15T17:15:17.567,Modified,5.8,MEDIUM,3.1
CVE-2020-2559,2020-01-15T17:15:17.647,Modified,5.3,MEDIUM,3.1
CVE-2020-2560,2020-01-15T17:15:17.707,Modified,4.7,MEDIUM,3.1
CVE-2020-2561,2020-01-15T17:15:17.787,Modified,4.3,MEDIUM,3.1
CVE-2020-2563,2020-01-15T17:15:17.863,Modified,4.2,MEDIUM,3.1
CVE-2020-2564,2020-01-15T17:15:17.927,Modified,5.3,MEDIUM,3.1
CVE-2020-2565,2020-01-15T17:15:17.987,Modified,7.5,HIGH,3.1
CVE-2020-2566,2020-01-15T17:15:18.050,Modified,4.7,MEDIUM,3.1
CVE-2020-2567,2020-01-15T17:15:18.113,Modified,4.8,MEDIUM,3.1
